Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Register_Login_Cart,Chrome 95.0.4638.69,,,2021-11-04 00:01:21,2021-11-04 00:02:54,1m - 33.116s,FAILED
,,,,,,,
Test Cases/Web SehatQ/Register_Login_Cart,Chrome 95.0.4638.69,,,2021-11-04 00:01:21,2021-11-04 00:01:43,22.124s,PASSED
"openBrowser(""https://www.sehatq.com/"")",Chrome 95.0.4638.69,,,2021-11-04 00:01:22,2021-11-04 00:01:26,4.356s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-04 00:01:26,2021-11-04 00:01:26,0.179s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-04 00:01:26,2021-11-04 00:01:31,4.238s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Daftar""))",Chrome 95.0.4638.69,,,2021-11-04 00:01:31,2021-11-04 00:01:32,0.993s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Nama_Lengkap""), Input_Nama_Lengkap)",Chrome 95.0.4638.69,,,2021-11-04 00:01:32,2021-11-04 00:01:33,1.180s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email""), Input_Email)",Chrome 95.0.4638.69,,,2021-11-04 00:01:33,2021-11-04 00:01:35,2.138s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Email""), Input_Password_Email)",Chrome 95.0.4638.69,,,2021-11-04 00:01:35,2021-11-04 00:01:36,0.982s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/View_Password""))",Chrome 95.0.4638.69,,,2021-11-04 00:01:36,2021-11-04 00:01:36,0.568s,PASSED
"check(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Click_Saya menyetujui Ketentuan dan Kebijakan Privasi di SehatQ""))",Chrome 95.0.4638.69,,,2021-11-04 00:01:36,2021-11-04 00:01:37,0.462s,PASSED
