Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Register,Chrome 95.0.4638.69,,,2021-11-05 21:21:40,2021-11-05 21:22:28,48.097s,FAILED
,,,,,,,
Test Cases/Web SehatQ/Register,Chrome 95.0.4638.69,,,2021-11-05 21:21:41,2021-11-05 21:21:59,18.168s,PASSED
"callTestCase(findTestCase(""Web SehatQ/Setup""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-05 21:21:42,2021-11-05 21:21:48,6.416s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-05 21:21:48,2021-11-05 21:21:53,4.571s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Daftar""))",Chrome 95.0.4638.69,,,2021-11-05 21:21:53,2021-11-05 21:21:54,1.245s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Nama_Lengkap""), Input_Nama_Lengkap)",Chrome 95.0.4638.69,,,2021-11-05 21:21:54,2021-11-05 21:21:55,1.252s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email""), Input_Email)",Chrome 95.0.4638.69,,,2021-11-05 21:21:55,2021-11-05 21:21:56,1.327s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Email""), Input_Password)",Chrome 95.0.4638.69,,,2021-11-05 21:21:56,2021-11-05 21:21:57,0.909s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/View_Password""))",Chrome 95.0.4638.69,,,2021-11-05 21:21:57,2021-11-05 21:21:58,0.481s,PASSED
"check(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Click_Saya menyetujui Ketentuan dan Kebijakan Privasi di SehatQ""))",Chrome 95.0.4638.69,,,2021-11-05 21:21:58,2021-11-05 21:21:58,0.470s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Button_Daftar""))",Chrome 95.0.4638.69,,,2021-11-05 21:21:58,2021-11-05 21:21:59,0.500s,PASSED
"if (Action == ""sudah terdaftar"")",Chrome 95.0.4638.69,,,2021-11-05 21:21:59,2021-11-05 21:21:59,0.025s,PASSED
,,,,,,,
Test Cases/Web SehatQ/Register,Chrome 95.0.4638.69,,,2021-11-05 21:21:59,2021-11-05 21:22:28,28.777s,FAILED
"callTestCase(findTestCase(""Web SehatQ/Setup""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-05 21:21:59,2021-11-05 21:22:03,3.920s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-05 21:22:03,2021-11-05 21:22:08,5.047s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Daftar""))",Chrome 95.0.4638.69,,,2021-11-05 21:22:08,2021-11-05 21:22:09,1.136s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Nama_Lengkap""), Input_Nama_Lengkap)",Chrome 95.0.4638.69,,,2021-11-05 21:22:09,2021-11-05 21:22:10,1.265s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email""), Input_Email)",Chrome 95.0.4638.69,,,2021-11-05 21:22:10,2021-11-05 21:22:12,1.996s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Email""), Input_Password)",Chrome 95.0.4638.69,,,2021-11-05 21:22:12,2021-11-05 21:22:13,0.900s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/View_Password""))",Chrome 95.0.4638.69,,,2021-11-05 21:22:13,2021-11-05 21:22:14,0.551s,PASSED
"check(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Click_Saya menyetujui Ketentuan dan Kebijakan Privasi di SehatQ""))",Chrome 95.0.4638.69,,,2021-11-05 21:22:14,2021-11-05 21:22:14,0.347s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Button_Daftar""))",Chrome 95.0.4638.69,,,2021-11-05 21:22:14,2021-11-05 21:22:15,0.564s,PASSED
"if (Action == ""sudah terdaftar"")",Chrome 95.0.4638.69,,,2021-11-05 21:22:15,2021-11-05 21:22:15,0.003s,PASSED
else,Chrome 95.0.4638.69,,,2021-11-05 21:22:15,2021-11-05 21:22:28,13.006s,FAILED
