Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,,,,2021-11-06 15:27:57,2021-11-06 15:31:20,3m - 22.895s,FAILED
,,,,,,,
Test Cases/APK SehatQ/Login,,,,2021-11-06 15:27:57,2021-11-06 15:29:02,1m - 5.224s,PASSED
"startExistingApplication(""com.she.sehatq"")",,,,2021-11-06 15:27:57,2021-11-06 15:28:15,17.484s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Aktifkan_Lokasimu""), 10))",,,,2021-11-06 15:28:15,2021-11-06 15:28:18,3.391s,PASSED
"setText(findTestObject(""OR APK/Email_Login""), email, 20)",,,,2021-11-06 15:28:18,2021-11-06 15:28:27,8.789s,PASSED
"setText(findTestObject(""OR APK/Password_Login""), password, 10)",,,,2021-11-06 15:28:27,2021-11-06 15:28:28,1.264s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Button_Login""), 30))",,,,2021-11-06 15:28:28,2021-11-06 15:28:29,1.116s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Email_atau_Password_salah""), 30))",,,,2021-11-06 15:28:29,2021-11-06 15:29:00,30.316s,PASSED
"else if (waitForElementPresent(findTestObject(""OR APK/Email_harus_diisi_dengan_benar""), 30))",,,,2021-11-06 15:29:00,2021-11-06 15:29:02,1.931s,PASSED
closeApplication(),,,,2021-11-06 15:29:02,2021-11-06 15:29:02,0.596s,PASSED
,,,,,,,
Test Cases/APK SehatQ/Login,,,,2021-11-06 15:29:02,2021-11-06 15:30:17,1m - 14.807s,FAILED
"startExistingApplication(""com.she.sehatq"")",,,,2021-11-06 15:29:02,2021-11-06 15:29:15,12.830s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Aktifkan_Lokasimu""), 10))",,,,2021-11-06 15:29:15,2021-11-06 15:29:25,10.305s,PASSED
"else if (waitForElementPresent(findTestObject(""OR APK/Logo_Login""), 30))",,,,2021-11-06 15:29:25,2021-11-06 15:29:26,0.496s,PASSED
"setText(findTestObject(""OR APK/Email_Login""), email, 20)",,,,2021-11-06 15:29:26,2021-11-06 15:29:27,1.366s,PASSED
"setText(findTestObject(""OR APK/Password_Login""), password, 10)",,,,2021-11-06 15:29:27,2021-11-06 15:29:29,1.773s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Button_Login""), 30))",,,,2021-11-06 15:29:29,2021-11-06 15:30:00,31.038s,PASSED
else,,,,2021-11-06 15:30:00,2021-11-06 15:30:01,0.530s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Email_atau_Password_salah""), 30))",,,,2021-11-06 15:30:01,2021-11-06 15:30:17,16.435s,FAILED
,,,,,,,
Test Cases/APK SehatQ/Login,,,,2021-11-06 15:30:17,2021-11-06 15:31:20,1m - 2.430s,FAILED
"startExistingApplication(""com.she.sehatq"")",,,,2021-11-06 15:30:17,2021-11-06 15:30:27,10.278s,PASSED
"if (waitForElementPresent(findTestObject(""OR APK/Aktifkan_Lokasimu""), 10))",,,,2021-11-06 15:30:27,2021-11-06 15:31:08,40.189s,PASSED
"else if (waitForElementPresent(findTestObject(""OR APK/Logo_Login""), 30))",,,,2021-11-06 15:31:08,2021-11-06 15:31:08,0.000s,PASSED
else,,,,2021-11-06 15:31:08,2021-11-06 15:31:20,11.949s,FAILED
