Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Register,Chrome 95.0.4638.69,,,2021-11-04 23:24:15,2021-11-04 23:24:46,30.165s,FAILED
,,,,,,,
Test Cases/Web SehatQ/Register,Chrome 95.0.4638.69,,,2021-11-04 23:24:16,2021-11-04 23:24:43,27.258s,FAILED
"openBrowser(""https://www.sehatq.com/"")",Chrome 95.0.4638.69,,,2021-11-04 23:24:16,2021-11-04 23:24:20,3.931s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-04 23:24:20,2021-11-04 23:24:20,0.184s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Daftar""))",Chrome 95.0.4638.69,,,2021-11-04 23:24:20,2021-11-04 23:24:43,22.697s,FAILED
,,,,,,,
Test Cases/Web SehatQ/Register,Chrome 95.0.4638.69,,,2021-11-04 23:24:43,2021-11-04 23:24:46,2.419s,FAILED
"openBrowser(""https://www.sehatq.com/"")",Chrome 95.0.4638.69,,,2021-11-04 23:24:43,2021-11-04 23:24:46,2.368s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-04 23:24:46,2021-11-04 23:24:46,0.033s,FAILED
