Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Register_Login_Cart,Chrome 95.0.4638.69,,,2021-11-04 17:06:53,2021-11-04 17:07:59,1m - 5.715s,FAILED
,,,,,,,
Test Cases/Web SehatQ/Register_Login_Cart,Chrome 95.0.4638.69,,,2021-11-04 17:06:53,2021-11-04 17:07:15,21.713s,PASSED
"openBrowser(""https://www.sehatq.com/"")",Chrome 95.0.4638.69,,,2021-11-04 17:06:54,2021-11-04 17:06:58,4.742s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-04 17:06:58,2021-11-04 17:07:00,1.853s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-04 17:07:00,2021-11-04 17:07:03,2.740s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email_Login""), Input_Email_Login)",Chrome 95.0.4638.69,,,2021-11-04 17:07:03,2021-11-04 17:07:05,1.786s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Login""), Input_Password_Login)",Chrome 95.0.4638.69,,,2021-11-04 17:07:05,2021-11-04 17:07:06,1.280s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/button_Login""))",Chrome 95.0.4638.69,,,2021-11-04 17:07:06,2021-11-04 17:07:07,0.525s,PASSED
"if (Action == ""gagal"")",Chrome 95.0.4638.69,,,2021-11-04 17:07:07,2021-11-04 17:07:15,8.363s,PASSED
,,,,,,,
Test Cases/Web SehatQ/Register_Login_Cart,Chrome 95.0.4638.69,,,2021-11-04 17:07:15,2021-11-04 17:07:59,43.626s,FAILED
"openBrowser(""https://www.sehatq.com/"")",Chrome 95.0.4638.69,,,2021-11-04 17:07:15,2021-11-04 17:07:18,3.308s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-04 17:07:18,2021-11-04 17:07:18,0.155s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-04 17:07:18,2021-11-04 17:07:23,4.199s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email_Login""), Input_Email_Login)",Chrome 95.0.4638.69,,,2021-11-04 17:07:23,2021-11-04 17:07:24,1.739s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Login""), Input_Password_Login)",Chrome 95.0.4638.69,,,2021-11-04 17:07:24,2021-11-04 17:07:26,2.039s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/button_Login""))",Chrome 95.0.4638.69,,,2021-11-04 17:07:26,2021-11-04 17:07:27,0.547s,PASSED
"if (Action == ""gagal"")",Chrome 95.0.4638.69,,,2021-11-04 17:07:27,2021-11-04 17:07:27,0.001s,PASSED
"else if (Action == ""sudah terdaftar"")",Chrome 95.0.4638.69,,,2021-11-04 17:07:27,2021-11-04 17:07:27,0.001s,PASSED
"else if (Action == ""belum terdaftar"")",Chrome 95.0.4638.69,,,2021-11-04 17:07:27,2021-11-04 17:07:59,31.612s,FAILED
