Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Profile""))",Chrome 95.0.4638.69,,,2021-11-04 11:14:42,2021-11-04 11:14:47,4.320s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Klik_Daftar""))",Chrome 95.0.4638.69,,,2021-11-04 11:14:47,2021-11-04 11:14:48,1.032s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Nama_Lengkap""), Input_Nama_Lengkap)",Chrome 95.0.4638.69,,,2021-11-04 11:14:48,2021-11-04 11:14:49,1.252s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Email""), Input_Email)",Chrome 95.0.4638.69,,,2021-11-04 11:14:49,2021-11-04 11:14:51,1.934s,PASSED
"setText(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Input_Password_Email""), Input_Password_Email)",Chrome 95.0.4638.69,,,2021-11-04 11:14:51,2021-11-04 11:14:52,1.114s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/View_Password""))",Chrome 95.0.4638.69,,,2021-11-04 11:14:52,2021-11-04 11:14:53,0.470s,PASSED
"check(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Click_Saya menyetujui Ketentuan dan Kebijakan Privasi di SehatQ""))",Chrome 95.0.4638.69,,,2021-11-04 11:14:53,2021-11-04 11:14:53,0.565s,PASSED
"click(findTestObject(""OR_Website/Page_SehatQ  Portal Informasi Terbaru Seputar Coronavirus/Button_Daftar""))",Chrome 95.0.4638.69,,,2021-11-04 11:14:53,2021-11-04 11:14:54,0.566s,PASSED
delay(3),Chrome 95.0.4638.69,,,2021-11-04 11:14:54,2021-11-04 11:14:57,3.008s,PASSED
"if (Action_Register == ""sudah terdaftar"")",Chrome 95.0.4638.69,,,2021-11-04 11:14:57,2021-11-04 11:15:00,3.012s,PASSED
"if (Action_Login == ""gagal"")",Chrome 95.0.4638.69,,,2021-11-04 11:15:00,2021-11-04 11:15:00,0.002s,PASSED
else,Chrome 95.0.4638.69,,,2021-11-04 11:15:00,2021-11-04 11:15:00,0.175s,FAILED
